state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,Year
Telangana,Nizamabad,Padigela Praveen,M,35,ST,IND,Ludo,438,0,438,1553385,2019
Telangana,Nizamabad,Pannala Narsa Reddy,M,41,General,IND,Man Blowing Turha,429,0,429,1553385,2019
Telangana,Nizamabad,Pundra Srinivas Reddy,M,40,General,IND,Matchbox,863,0,863,1553385,2019
Telangana,Nizamabad,Puttinti Sai Reddy,M,44,General,IND,Mike,249,0,249,1553385,2019
Telangana,Nizamabad,Puppala Hanmandlu,M,52,General,IND,Mixee,291,0,291,1553385,2019
Telangana,Nizamabad,Pruthviraj Gadepalli,M,45,SC,IND,Grapes,616,0,616,1553385,2019
Telangana,Nizamabad,Penta Narsaiah,M,51,SC,IND,Winnower,388,0,388,1553385,2019
Telangana,Nizamabad,Pedda Gangadhar Talari,M,59,SC,IND,Nail Cutter,228,0,228,1553385,2019
Telangana,Nizamabad,Pothuganti Venkatesh,M,28,General,IND,Neck Tie,156,0,156,1553385,2019
Telangana,Nizamabad,A. Poshetty,M,32,General,IND,Noodles Bowl,235,1,236,1553385,2019
Telangana,Nizamabad,M. Prakash,M,67,General,IND,Pan,312,0,312,1553385,2019
Telangana,Nizamabad,Prathap Macharla,M,33,General,IND,Pants,335,0,335,1553385,2019
Telangana,Nizamabad,Prasanth,M,30,General,IND,Peanuts,781,0,781,1553385,2019
Telangana,Nizamabad,Bandi Ravindhar,M,38,SC,IND,Pears,1701,0,1701,1553385,2019
Telangana,Nizamabad,Bhandela Venkata Rajam,M,55,General,IND,Diesel Pump,834,0,834,1553385,2019
Telangana,Nizamabad,Bakkasetty Gangadhar,M,52,General,IND,Peas,467,0,467,1553385,2019
Telangana,Nizamabad,Baddam Ashok,M,29,General,IND,Pen Drive,296,0,296,1553385,2019
Telangana,Nizamabad,Baddam Indrasena Reddy,M,33,General,IND,Pen Nib with Seven Rays,891,0,891,1553385,2019
Telangana,Nizamabad,Baddam Gangadhar,M,45,General,IND,Pen Stand,153,0,153,1553385,2019
Telangana,Nizamabad,Baddam Devendar,M,37,General,IND,Pencil Box,189,0,189,1553385,2019
Telangana,Nizamabad,Baddam Srinivasa Reddy,M,44,General,IND,Lunch Box,180,0,180,1553385,2019
Telangana,Nizamabad,Baddam Suresh,M,31,General,IND,Pencil Sharpner,280,0,280,1553385,2019
Telangana,Nizamabad,Balije Laxmi Rajam,M,58,SC,IND,Pendulum,114,0,114,1553385,2019
Telangana,Nizamabad,Bai Sayanna,M,47,SC,IND,Pestle and Mortar,165,0,165,1553385,2019
Telangana,Nizamabad,Barla Santhosh,M,40,General,IND,Fountain,135,0,135,1553385,2019
Telangana,Nizamabad,B. Bala Raju,M,39,SC,IND,Bottle,106,0,106,1553385,2019
Telangana,Nizamabad,Bejjenki Linga Reddy,M,34,General,IND,Phone Charger,123,0,123,1553385,2019
Telangana,Nizamabad,Bodugam Narendar,M,42,General,IND,Pillow,138,0,138,1553385,2019
Telangana,Nizamabad,G. Borranna,M,60,SC,IND,Pineapple,279,0,279,1553385,2019
Telangana,Nizamabad,Byagari Shanthaiah,M,49,SC,IND,Plastering Trowel,441,0,441,1553385,2019
Telangana,Nizamabad,Maggidi Katipelly Rajesh,M,29,General,IND,Plate Containing Food,778,0,778,1553385,2019
Telangana,Nizamabad,Maggidi Narsaiah,M,54,General,IND,Air Conditioner,314,0,314,1553385,2019
Telangana,Nizamabad,Madhu Butti,M,37,General,IND,Plate Stand,149,0,149,1553385,2019
Telangana,Nizamabad,M. Malla Reddy,M,50,General,IND,Pressure Cooker,146,0,146,1553385,2019
Telangana,Nizamabad,N. Mallareddy,M,42,General,IND,Punching Machine,166,0,166,1553385,2019
Telangana,Nizamabad,A. Mahipal Reddy,M,36,General,IND,Sofa,497,0,497,1553385,2019
Telangana,Nizamabad,Mahendhar Musku,M,37,General,IND,Razor,110,0,110,1553385,2019
Telangana,Nizamabad,Mamidi Chinna Reddy,M,37,General,IND,Refrigerator,149,0,149,1553385,2019
Telangana,Nizamabad,Mamidi Thirupathi Reddy,M,49,General,IND,Road Roller,725,0,725,1553385,2019
Telangana,Nizamabad,Mamidi Rajashekar Reddy,M,35,General,IND,Room Cooler,186,0,186,1553385,2019
Telangana,Nizamabad,Maru Janardhan,M,37,General,IND,Room Heater,201,0,201,1553385,2019
Telangana,Nizamabad,Mittapelli Mallaiah,M,56,General,IND,Rubber Stamp,126,0,126,1553385,2019
Telangana,Nizamabad,D. Mutha Reddy,M,31,General,IND,Safety Pin,109,0,109,1553385,2019
Telangana,Nizamabad,Muthenna Lakkara,M,50,SC,IND,Saw,159,0,159,1553385,2019
Telangana,Nizamabad,Musku Rajeshwar,M,59,General,IND,School Bag,242,0,242,1553385,2019
Telangana,Nizamabad,Mekkonda Ramreddy,M,40,General,IND,Telephone,553,0,553,1553385,2019
Telangana,Nizamabad,Md. Jameel,M,35,General,IND,Scissors,851,1,852,1553385,2019
Telangana,Nizamabad,Medipelly Shekar Reddy,M,30,General,IND,Well,703,0,703,1553385,2019
Telangana,Nizamabad,Y. Rajitha,F,30,General,IND,Capsicum,426,0,426,1553385,2019
Telangana,Nizamabad,G. Ramesh,M,45,General,IND,Sewing Machine,718,0,718,1553385,2019
Telangana,Nizamabad,S. Ramesh Reddy,M,30,General,IND,Shoe,192,0,192,1553385,2019
Telangana,Nizamabad,Ravi Shanker Kunta,M,32,General,IND,Shutter,123,0,123,1553385,2019
Telangana,Nizamabad,Rajanna,M,55,General,IND,Skipping Rope,107,0,107,1553385,2019
Telangana,Nizamabad,Raja Venkat Reddy Pashapu,M,32,General,IND,Slate,186,0,186,1553385,2019
Telangana,Nizamabad,S. Rajashekar,M,31,General,IND,Soap Dish,265,0,265,1553385,2019
Telangana,Nizamabad,Raju Somireddy,M,29,General,IND,Socks,118,0,118,1553385,2019
Telangana,Nizamabad,P. Rajendhar,M,57,General,IND,Stapler,109,0,109,1553385,2019
Telangana,Nizamabad,Rapelly Srinivas,M,44,General,IND,Tractor Chalata Kisan,468,0,468,1553385,2019
Telangana,Nizamabad,K. Ram Raj,M,31,General,IND,Stethoscope,161,0,161,1553385,2019
Telangana,Nizamabad,Rayidi Mahesh,M,37,General,IND,Stool,246,0,246,1553385,2019
Telangana,Nizamabad,Rikkala Rajareddy,M,46,General,IND,Ice Cream,479,0,479,1553385,2019
Telangana,Nizamabad,Laxman Ganna,M,37,SC,IND,Switchboard,627,0,627,1553385,2019
Telangana,Nizamabad,Lingapuram Bhumeshwar,M,37,General,IND,Whistle,698,0,698,1553385,2019
Telangana,Nizamabad,P. Limbareddy,M,32,General,IND,Syringe,361,0,361,1553385,2019
Telangana,Nizamabad,Loka Subhash,M,40,General,IND,Box,1246,0,1246,1553385,2019
Telangana,Nizamabad,G. Vijay,M,58,SC,IND,T.V. Remote,204,0,204,1553385,2019
Telangana,Nizamabad,Venkat Reddy Jaidi,M,32,General,IND,Belt,199,0,199,1553385,2019
Telangana,Nizamabad,Velma Malla Reddy,M,38,General,IND,Sitar,112,0,112,1553385,2019
Telangana,Nizamabad,M. Shekar,M,35,SC,IND,Pot,108,0,108,1553385,2019
Telangana,Nizamabad,B. Srinivas,M,38,General,IND,Table,142,0,142,1553385,2019
Telangana,Nizamabad,Sanjeeva Reddy Gaddam,M,62,General,IND,Tea Filter,129,0,129,1553385,2019
Telangana,Nizamabad,Santha Lingareddy,M,36,General,IND,Television,387,0,387,1553385,2019
Telangana,Nizamabad,Santosh,M,34,General,IND,Tennis Racket & Ball,176,0,176,1553385,2019
Telangana,Nizamabad,Sandi Reddy Gopal Reddy,M,56,General,IND,Tent,183,0,183,1553385,2019
Telangana,Nizamabad,Sama Thirupathi,M,34,General,IND,Spanner,140,0,140,1553385,2019
Telangana,Nizamabad,Sama Bhasker Reddy,M,53,General,IND,Throwing A Javelin,142,0,142,1553385,2019
Telangana,Nizamabad,Sama Swami Reddy,M,35,General,IND,Tiller,365,0,365,1553385,2019
Telangana,Nizamabad,E. Sai Reddy,M,30,General,IND,Toffees,720,0,720,1553385,2019
Telangana,Nizamabad,Sunkari Rajkumar,M,32,SC,IND,Tongs,1257,0,1257,1553385,2019
Telangana,Nizamabad,Sunketa Ravi,M,42,General,IND,Tooth Brush,836,0,836,1553385,2019
Telangana,Nizamabad,G. Sujith,M,30,General,IND,Balloon,293,0,293,1553385,2019
Telangana,Nizamabad,Suman,M,30,General,IND,Tooth Paste,114,0,114,1553385,2019
Telangana,Nizamabad,Suman Maggidi,M,28,General,IND,Carpet,196,0,196,1553385,2019
Telangana,Nizamabad,Surakanta Raja Reddy,M,56,General,IND,Triangle,84,0,84,1553385,2019
Telangana,Nizamabad,Suresh Basa,M,35,General,IND,Trumpet,126,0,126,1553385,2019
Telangana,Nizamabad,Soma Srinivas,M,29,General,IND,Door Bell,206,0,206,1553385,2019
Telangana,Nizamabad,Somidi Limbaiah,M,40,SC,IND,Tube Light,315,0,315,1553385,2019
Telangana,Nizamabad,NOTA,,,,NOTA,,2029,2,2031,1553385,2019
Telangana,Zahirabad,B. B. Patil,M,63,General,TRS,Car,434066,178,434244,1498666,2019
Telangana,Zahirabad,Banala Laxma Reddy,M,47,General,BJP,Lotus,138731,216,138947,1498666,2019
Telangana,Zahirabad,Madan Mohan Rao,M,49,General,INC,Hand,427900,115,428015,1498666,2019
Telangana,Zahirabad,Alige Jeevan,M,28,SC,BMUP,Cot,6364,2,6366,1498666,2019
Telangana,Zahirabad,Kalesh,M,49,General,BARP,Road Roller,6339,0,6339,1498666,2019
Telangana,Zahirabad,Mark Babu,M,33,SC,IPBP,Trumpet,1572,1,1573,1498666,2019
Telangana,Zahirabad,Mohammed Nawaz,M,33,General,ANC,Gramophone,1710,2,1712,1498666,2019
Telangana,Zahirabad,Srinivas Goud Kasala,M,36,General,PPOI,Flute,1279,0,1279,1498666,2019
Telangana,Zahirabad,Nangunoori Latha,F,43,General,IND,Bat,1866,3,1869,1498666,2019
Telangana,Zahirabad,Benjamin Raju,M,49,General,IND,Gift Pack,3279,2,3281,1498666,2019
Telangana,Zahirabad,Mudiraj Venkatesham,M,46,General,IND,Camera,5581,0,5581,1498666,2019
Telangana,Zahirabad,Ramarao Patil,M,48,General,IND,Air Conditioner,4018,1,4019,1498666,2019
Telangana,Zahirabad,NOTA,,,,NOTA,,11138,2,11140,1498666,2019
Telangana,Medak,Anil Kumar Gali,M,46,General,INC,Hand,279442,179,279621,1603318,2019
Telangana,Medak,Kotha Prabhakar Reddy,M,53,General,TRS,Car,595830,218,596048,1603318,2019
Telangana,Medak,Madavaneni Raghunandan Rao,M,54,General,BJP,Lotus,201243,324,201567,1603318,2019
Telangana,Medak,Bharatesh,M,42,General,SUCI(C),Battery Torch,2442,3,2445,1603318,2019
Telangana,Medak,Madhava Reddy Gari Hanmantha Reddy,M,38,General,SHS,Basket Containing Fruits,2624,0,2624,1603318,2019
Telangana,Medak,Merige Santhosh Reddy,M,36,General,PPOI,Flute,1482,1,1483,1603318,2019
Telangana,Medak,Kallu Narsimlu Goud,M,52,General,IND,Tractor Chalata Kisan,3523,0,3523,1603318,2019
Telangana,Medak,Gajabhinkar Bansilal,M,61,General,IND,Camera,14711,0,14711,1603318,2019
Telangana,Medak,Thummalapally Pruthviraj,M,49,General,IND,Box,18813,0,18813,1603318,2019
Telangana,Medak,Bangaru Krishna,M,33,SC,IND,Road Roller,13997,1,13998,1603318,2019
Telangana,Medak,NOTA,,,,NOTA,,15383,7,15390,1603318,2019
Telangana,Malkajgiri,Anumula Revanth Reddy,M,51,General,INC,Hand,602907,841,603748,3150313,2019
Telangana,Malkajgiri,Rajashekar Reddy Marri,M,50,General,TRS,Car,592485,344,592829,3150313,2019
Telangana,Malkajgiri,Ramchander Rao Naraparaju,M,59,General,BJP,Lotus,303851,431,304282,3150313,2019
Telangana,Malkajgiri,Chamakura Rajaiah,M,43,General,SJPI,Tiller,1350,1,1351,3150313,2019
Telangana,Malkajgiri,Dharmasanam Bhanumurthy,M,57,General,PRSTP,Syringe,719,1,720,3150313,2019
Telangana,Malkajgiri,Balamani Buru,F,32,SC,IPBP,Trumpet,1233,3,1236,3150313,2019
Telangana,Malkajgiri,Mahender Reddy Bongunoori,M,43,General,JNP,Glass Tumbler,28413,7,28420,3150313,2019
Telangana,Malkajgiri,Chalika Chandra Sekhar,M,38,General,IND,Bat,1178,2,1180,3150313,2019
Telangana,Malkajgiri,Thirupataiah Enduram,M,46,SC,IND,Road Roller,3750,0,3750,3150313,2019
Telangana,Malkajgiri,Donthula Bikshapathi,M,43,General,IND,Camera,3307,1,3308,3150313,2019
Telangana,Malkajgiri,Rajender Ponnala,M,31,SC,IND,Cup & Saucer,2680,0,2680,3150313,2019
Telangana,Malkajgiri,Sai Kiran Gone,M,26,General,IND,Flute,1660,4,1664,3150313,2019
Telangana,Malkajgiri,NOTA,,,,NOTA,,17867,28,17895,3150313,2019
Telangana,Secunderabad,Anjan Kumar Yadav M.,M,58,General,INC,Hand,173027,202,173229,1968276,2019
Telangana,Secunderabad,G. Kishan Reddy,M,58,General,BJP,Lotus,384248,532,384780,1968276,2019
Telangana,Secunderabad,Talasani Sai Kiran Yadav,M,32,General,TRS,Car,322482,184,322666,1968276,2019
Telangana,Secunderabad,M. Ashok Kumar,M,38,SC,SMFB,Crane,1146,1,1147,1968276,2019
Telangana,Secunderabad,Andukuri Vijaya Bhaskar,M,49,SC,IPBP,Trumpet,420,0,420,1968276,2019
Telangana,Secunderabad,Challa Ram Kalyan,M,37,General,BARP,Road Roller,1297,0,1297,1968276,2019
Telangana,Secunderabad,Dornala Jaya Prakash,M,36,General,NIP,Wallet,359,1,360,1968276,2019
Telangana,Secunderabad,M. D. Nazeeruddin Quadri,M,43,General,ABML(S),Tractor Chalata Kisan,555,0,555,1968276,2019
Telangana,Secunderabad,J. Mallesh,M,26,ST,SUCI(C),Battery Torch,334,0,334,1968276,2019
Telangana,Secunderabad,J. N. Rao,M,64,SC,DABAP,Cup & Saucer,585,1,586,1968276,2019
Telangana,Secunderabad,G. Laxminarsimha Rao,M,49,General,TGPJP,Telephone,521,0,521,1968276,2019
Telangana,Secunderabad,N. Shankar Goud,M,44,General,JNP,Glass Tumbler,9677,6,9683,1968276,2019
Telangana,Secunderabad,S. Satyavathi,F,55,ST,PPOI,Flute,433,0,433,1968276,2019
Telangana,Secunderabad,Akhil Chirravuri,M,25,General,IND,Chess Board,803,0,803,1968276,2019
Telangana,Secunderabad,Abdul Azeem,M,44,General,IND,Bat,490,1,491,1968276,2019
Telangana,Secunderabad,Abdallah Ibrahim,M,53,General,IND,Television,1080,0,1080,1968276,2019
Telangana,Secunderabad,Andrapu Sudharshan (Gangaputra),M,43,General,IND,Helmet,1400,0,1400,1968276,2019
Telangana,Secunderabad,Junaid Anam Siddiqui,M,36,General,IND,Air Conditioner,648,0,648,1968276,2019
Telangana,Secunderabad,Nandipati Vinod Kumar,M,45,General,IND,Apple,717,1,718,1968276,2019
Telangana,Secunderabad,Farha Naaz Khan,F,33,General,IND,Baby Walker,420,1,421,1968276,2019
Telangana,Secunderabad,Bathula Ravi,M,48,SC,IND,Almirah,332,1,333,1968276,2019
Telangana,Secunderabad,Boddu Satish,M,34,General,IND,Balloon,217,0,217,1968276,2019
Telangana,Secunderabad,Muneer Pasha,M,39,General,IND,Diamond,629,1,630,1968276,2019
Telangana,Secunderabad,Ravi Kumar Vodela,M,36,General,IND,Tooth Brush,217,0,217,1968276,2019
Telangana,Secunderabad,R. Laxman Rao Gangaputra,M,48,General,IND,Computer,557,0,557,1968276,2019
Telangana,Secunderabad,K. Venkatanarayana,M,31,SC,IND,Camera,1493,0,1493,1968276,2019
Telangana,Secunderabad,Srirama Naik Munavath,M,33,ST,IND,CCTV Camera,565,0,565,1968276,2019
Telangana,Secunderabad,M. G. Sai Baba,M,49,SC,IND,Whistle,483,1,484,1968276,2019
Telangana,Secunderabad,NOTA,,,,NOTA,,9019,19,9038,1968276,2019
Telangana,Hyderabad,Asaduddin Owaisi,M,49,General,AIMIM,Kite,517239,232,517471,1957931,2019
Telangana,Hyderabad,Pusthe Srikanth,M,46,General,TRS,Car,63180,59,63239,1957931,2019
Telangana,Hyderabad,Dr. Bhagavanth Rao,M,67,General,BJP,Lotus,235056,229,235285,1957931,2019
Telangana,Hyderabad,Mohammed Feroz Khan,M,46,General,INC,Hand,49873,71,49944,1957931,2019
Telangana,Hyderabad,Dornala Jaya Prakash,M,36,General,NIP,Wallet,699,0,699,1957931,2019
Telangana,Hyderabad,Rangacharya,M,49,General,SMFB,Crane,408,0,408,1957931,2019
Telangana,Hyderabad,L. Ashok Nath,M,49,SC,IND,Air Conditioner,416,0,416,1957931,2019
Telangana,Hyderabad,K. Nagaraj,M,45,General,IND,Baby Walker,414,0,414,1957931,2019
Telangana,Hyderabad,V. Bal Krishna,M,37,SC,IND,Television,433,0,433,1957931,2019
Telangana,Hyderabad,Beeramganti Venkat Ramesh Naidu,M,59,General,IND,Apple,399,0,399,1957931,2019
Telangana,Hyderabad,Mohammed Abdul Azeem,M,51,General,IND,Gas Cylinder,329,0,329,1957931,2019
Telangana,Hyderabad,Md. Ahmed,M,34,General,IND,Bat,494,0,494,1957931,2019
Telangana,Hyderabad,K. Maheshwar,M,45,General,IND,Almirah,419,1,420,1957931,2019
Telangana,Hyderabad,Sanjay Kumar Shukla,M,39,General,IND,Gramophone,552,1,553,1957931,2019
Telangana,Hyderabad,Dr. H. Susheel Raj,M,34,General,IND,Diamond,1715,0,1715,1957931,2019
Telangana,Hyderabad,NOTA,,,,NOTA,,5641,12,5653,1957931,2019
Telangana,Chevella,Konda Vishweshwar Reddy,M,59,General,INC,Hand,513180,651,513831,2443112,2019
Telangana,Chevella,Dr. G. Ranjith Reddy,M,54,General,TRS,Car,527878,270,528148,2443112,2019
Telangana,Chevella,B. Janardhan Reddy,M,58,General,BJP,Lotus,201664,296,201960,2443112,2019
Telangana,Chevella,Vijay Aarya,M,42,SC,BSP,Elephant,4856,4,4860,2443112,2019
Telangana,Chevella,Giri Kummari,M,37,General,PPOI,Flute,859,0,859,2443112,2019
Telangana,Chevella,Korra Pandu Naik,M,42,ST,BMUP,Cot,767,0,767,2443112,2019
Telangana,Chevella,Gurram Papi Reddy,M,43,General,ANC,Gramophone,606,1,607,2443112,2019
Telangana,Chevella,Chepuri Raju,M,39,SC,DABAP,Cup & Saucer,1103,0,1103,2443112,2019
Telangana,Chevella,Nalla Prem Kumar,M,47,SC,PJDL,Ring,1223,0,1223,2443112,2019
Telangana,Chevella,Palamakula Madhu,M,38,SC,IPBP,Trumpet,1114,0,1114,2443112,2019
Telangana,Chevella,Baswaiah Madiga,M,47,SC,PJSP,Road Roller,4179,0,4179,2443112,2019
Telangana,Chevella,Bennala Julee,F,34,General,NATWOMP,Gas Stove,2148,7,2155,2443112,2019
Telangana,Chevella,Ragam Sathesh Yadav,M,36,General,AIFB,Lion,1458,0,1458,2443112,2019
Telangana,Chevella,Ija Venkatesh Goud,M,43,General,SJPI,Tiller,1523,0,1523,2443112,2019
Telangana,Chevella,Vanam Sudhakar,M,36,ST,MCPI,Computer,6225,1,6226,2443112,2019
Telangana,Chevella,A. A. Sabri,M,69,General,IND,Helicopter,4514,0,4514,2443112,2019
Telangana,Chevella,Anusha Keshavabhatla,F,32,General,IND,Balloon,3858,2,3860,2443112,2019
Telangana,Chevella,Yedla Suresh,M,25,SC,IND,Tractor Chalata Kisan,6732,0,6732,2443112,2019
Telangana,Chevella,Jaidupally Yadaiah,M,48,SC,IND,Frock,1396,0,1396,2443112,2019
Telangana,Chevella,T. Durga Prasad,M,33,SC,IND,Scissors,1078,0,1078,2443112,2019
Telangana,Chevella,P. Purushotham,M,38,SC,IND,Telephone,1805,0,1805,2443112,2019
Telangana,Chevella,G. Ravi Kumar Yadav,M,31,General,IND,Bat,781,0,781,2443112,2019
Telangana,Chevella,Sanem Raju Goud,M,37,General,IND,Coconut Farm,771,0,771,2443112,2019
Telangana,Chevella,NOTA,,,,NOTA,,9235,9,9244,2443112,2019
Telangana,Mahbubnagar,Aruna D. K.,F,59,General,BJP,Lotus,333121,452,333573,1506102,2019
Telangana,Mahbubnagar,Challa Vamshi Chand Reddy,M,38,General,INC,Hand,193513,118,193631,1506102,2019
Telangana,Mahbubnagar,Manne Srinivas Reddy,M,60,General,TRS,Car,411241,161,411402,1506102,2019
Telangana,Mahbubnagar,Imran Ahmed Khan,M,47,General,ANC,Gramophone,4459,3,4462,1506102,2019
Telangana,Mahbubnagar,V. Dasram Nayak,M,41,ST,BMUP,Cot,2479,3,2482,1506102,2019
Telangana,Mahbubnagar,E. Shivadurgavaraprasad Reddy,M,28,General,IRNP,Winnower,2010,2,2012,1506102,2019
Telangana,Mahbubnagar,Azeez Khan M. A.,M,57,General,IND,Battery Torch,1499,0,1499,1506102,2019
Telangana,Mahbubnagar,Imtiyaz Ahamad,M,45,General,IND,Gas Stove,8493,2,8495,1506102,2019
Telangana,Mahbubnagar,Jorigha Vishweshwar,M,40,General,IND,Gas Cylinder,2471,0,2471,1506102,2019
Telangana,Mahbubnagar,D. Thimmappa,M,53,SC,IND,Hand Cart,3488,1,3489,1506102,2019
Telangana,Mahbubnagar,Pola Prashanth Kumar,M,36,General,IND,Diamond,5783,0,5783,1506102,2019
Telangana,Mahbubnagar,Munnurukapu Gopal Reddy,M,47,General,IND,Ring,4735,0,4735,1506102,2019
Telangana,Mahbubnagar,NOTA,,,,NOTA,,10599,1,10600,1506102,2019
Telangana,Nagarkurnool,Pothuganti Ramulu,M,66,SC,TRS,Car,499428,244,499672,1588111,2019
Telangana,Nagarkurnool,Dr. Mallu Ravi,M,68,SC,INC,Hand,309732,192,309924,1588111,2019
Telangana,Nagarkurnool,B. Yosef,M,53,SC,BSP,Elephant,12457,17,12474,1588111,2019
Telangana,Nagarkurnool,Shruthi Bangaru Alias Bangaru Shruthi,F,43,SC,BJP,Lotus,128686,335,129021,1588111,2019
Telangana,Nagarkurnool,V. Amarnath,M,25,SC,IPBP,Trumpet,2012,3,2015,1588111,2019
Telangana,Nagarkurnool,Gaddam Vijay,M,34,SC,BMUP,Cot,1750,0,1750,1588111,2019
Telangana,Nagarkurnool,Karvanga Sharath,M,26,SC,IND,Refrigerator,1848,4,1852,1588111,2019
Telangana,Nagarkurnool,Charagonda Krishnamma,F,45,SC,IND,Football,2276,0,2276,1588111,2019
Telangana,Nagarkurnool,Prabhudasu Bandaru Thumu,M,40,SC,IND,Almirah,3466,0,3466,1588111,2019
Telangana,Nagarkurnool,Baaki Renuka,F,34,SC,IND,Table,3960,0,3960,1588111,2019
Telangana,Nagarkurnool,Srinivas Buddula,M,45,SC,IND,Gas Stove,9912,0,9912,1588111,2019
Telangana,Nagarkurnool,NOTA,,,,NOTA,,13521,4,13525,1588111,2019
Telangana,Nalgonda,Uttam Kumar Reddy Nalamada,M,55,General,INC,Hand,525508,520,526028,1585980,2019
Telangana,Nalgonda,Garlapati Jithendra Kumar,M,61,General,BJP,Lotus,52559,150,52709,1585980,2019
Telangana,Nalgonda,Mallu Laxmi,F,45,General,CPIM,"Hammer, Sickle and Star",25062,27,25089,1585980,2019
Telangana,Nalgonda,Vemireddy Narasimha Reddy,M,63,General,TRS,Car,500120,226,500346,1585980,2019
Telangana,Nalgonda,Akula Paul,M,36,SC,PPOI,Flute,3225,0,3225,1585980,2019
Telangana,Nalgonda,Katravath Venkatesh,M,30,ST,BMUP,Cot,1679,0,1679,1585980,2019
Telangana,Nalgonda,Janaiah Nandipati,M,43,SC,TSP,Mike,1047,1,1048,1585980,2019
Telangana,Nalgonda,Mekala Satheesh Reddy,M,36,General,JNP,Glass Tumbler,11282,6,11288,1585980,2019
Telangana,Nalgonda,Lalu Naik Ramavath,M,54,ST,BRPPA,Slate,1005,3,1008,1585980,2019
Telangana,Nalgonda,Lithesh Sunkari,M,30,General,SJPI,Tiller,1052,1,1053,1585980,2019
Telangana,Nalgonda,Solipuram Venugopal Reddy,M,42,General,ANC,Gramophone,1124,0,1124,1585980,2019
Telangana,Nalgonda,Karamtothu Mangtha,M,46,ST,IND,Scissors,1897,0,1897,1585980,2019
Telangana,Nalgonda,Kiran Vangapalli,M,33,SC,IND,Helmet,3365,1,3366,1585980,2019
Telangana,Nalgonda,Jakkula Naveen Yadav,M,25,General,IND,Ship,3098,0,3098,1585980,2019
Telangana,Nalgonda,Thagulla Janardhan,M,28,General,IND,Diamond,1830,0,1830,1585980,2019
Telangana,Nalgonda,Thandu Upendar,M,39,General,IND,Air Conditioner,4175,0,4175,1585980,2019
Telangana,Nalgonda,Nakirikanti Chittemma,F,42,SC,IND,Television,4964,1,4965,1585980,2019
Telangana,Nalgonda,Polishetty Venkateshwarlu,M,54,General,IND,Boat with Man and Sail,824,0,824,1585980,2019
Telangana,Nalgonda,Bandaru Nagaraju,M,25,SC,IND,Apple,557,0,557,1585980,2019
Telangana,Nalgonda,Madhu Sapavath,M,26,ST,IND,Almirah,2516,1,2517,1585980,2019
Telangana,Nalgonda,Marri Nehemiah,M,64,General,IND,Cauliflower,1046,0,1046,1585980,2019
Telangana,Nalgonda,Maram Venkat Reddy,M,48,General,IND,Road Roller,8585,0,8585,1585980,2019
Telangana,Nalgonda,Mekala Venkanna,M,33,General,IND,Gas Stove,2009,1,2010,1585980,2019
Telangana,Nalgonda,Ramesh Sunkara,M,64,General,IND,Gas Cylinder,1235,0,1235,1585980,2019
Telangana,Nalgonda,Royyala Srinivasulu,M,48,SC,IND,Computer,5376,0,5376,1585980,2019
Telangana,Nalgonda,Lingidi Venkateswarlu,M,61,General,IND,Helicopter,1422,0,1422,1585980,2019
Telangana,Nalgonda,Sreenu Vadthya,M,34,ST,IND,Tractor Chalata Kisan,2641,2,2643,1585980,2019
Telangana,Nalgonda,NOTA,,,,NOTA,,5547,13,5560,1585980,2019
Telangana,Bhongir,Komati Reddy Venkat Reddy,M,55,General,INC,Hand,532031,764,532795,1628033,2019
Telangana,Bhongir,Goda Sri Ramulu,M,54,General,CPI,Ears Of Corn and Sickle,28135,18,28153,1628033,2019
Telangana,Bhongir,Dr. Boora Narsaiah Goud,M,60,General,TRS,Car,527235,341,527576,1628033,2019
Telangana,Bhongir,P. V. Shyam Sunder Rao,M,46,General,BJP,Lotus,65222,235,65457,1628033,2019
Telangana,Bhongir,Kotha Kistaiah,M,41,SC,ANC,Gramophone,1648,0,1648,1628033,2019
Telangana,Bhongir,S. V. Ramana Rao,M,52,General,SMFB,Crane,1157,1,1158,1628033,2019
Telangana,Bhongir,Samrat Narender Boilla,M,36,SC,RPI,Helicopter,1415,1,1416,1628033,2019
Telangana,Bhongir,Devaram Nayak Sapavat,M,28,ST,IND,Bat,1562,2,1564,1628033,2019
Telangana,Bhongir,Bhimanaboina Ramesh Yadav,M,32,General,IND,Ship,4035,1,4036,1628033,2019
